char01,char02,char03,char04,char05,char06,char07,char08,Valid
d,o,g,g,o,n,e,r,valid
t,f,c,b, , , , ,invalid
c,o,d,g,e,r,s, ,valid
f,a,t,t,e,n,e,d,valid
g,r,e,a,t,l,y, ,valid
m,l,d,k,c,k, , ,invalid
s,d,q,g, , , , ,invalid
h,i,b,a,c,h,i,s,valid
f,r,b,q,s,v,c, ,invalid
w,n,w,o, , , , ,invalid
h,a,t,c,h,w,a,y,valid
q,r,p, , , , , ,invalid
c,v,r,t,p,w,b, ,invalid
s,h,f,q, , , , ,invalid
q,u,i,p,p,e,d, ,valid
a,l,o,f,t, , , ,valid
h,u,s,t,l,e,d, ,valid
s,o,w,s, , , , ,valid
y,q,x,s,t, , , ,invalid
m,l,u,u, , , , ,invalid
q,i,h, , , , , ,invalid
e,x,e,r,t,i,n,g,valid
v,b,x,d,y,u, , ,invalid
a,c,u,i,t,y, , ,valid
c,u,r,e,r, , , ,valid
p,i,e,l,k,h, , ,invalid
m,l,m,i,j,c, , ,invalid
b,v,n,c, , , , ,invalid
s,c,d,f,d, , , ,invalid
i,m,v, , , , , ,invalid
i,b,j, , , , , ,invalid
p,l,a,t,y,p,u,s,valid
i,u,c, , , , , ,invalid
v,i,l,l,a,s, , ,valid
e,p,q, , , , , ,invalid
p,i,n,u,p, , , ,valid
p,l,n,b,p,j,u, ,invalid
x,p,t,e, , , , ,invalid
l,p,y,q,m,x,q, ,invalid
m,e,s,s,a,g,e,s,valid
y,w,v,g,k,g, , ,invalid
q,e,d,j,o, , , ,invalid
c,m,t,n,i, , , ,invalid
c,k,q,o,u,a, , ,invalid
l,u,s,t,i,n,g, ,valid
n,u,h,i, , , , ,invalid
n,t,b,x, , , , ,invalid
v,h,f,g,q,s, , ,invalid
p,h,x, , , , , ,invalid
i,i,m,e, , , , ,invalid
d,e,u,x,p,d, , ,invalid
i,n,q,w,v, , , ,invalid
c,a,l,l,i,n,g, ,valid
t,a,k,e,o,u,t, ,valid
d,i,r,t,i,e,s,t,valid
l,a,z,i,e,s,t, ,valid
l,a,t,r,i,n,e,s,valid
d,e,i,g,n,i,n,g,valid
f,w,m,f, , , , ,invalid
b,p,s,i, , , , ,invalid
s,m,l, , , , , ,invalid
n,m,d,p, , , , ,invalid
e,m,w, , , , , ,invalid
j,u,e, , , , , ,invalid
x,f,i, , , , , ,invalid
g,a,r,m,e,n,t,s,valid
c,w,j,f,n, , , ,invalid
d,r,a,c,h,m,a,s,valid
t,v,k,h, , , , ,invalid
r,o,u,g,h, , , ,valid
m,e,d,i,a,t,e, ,valid
e,j,i,a,b, , , ,invalid
a,u,x, , , , , ,invalid
b,x,e,l,h, , , ,invalid
n,f,y,w,b, , , ,invalid
s,e,n,a,t,e,s, ,valid
s,e,n,o, , , , ,invalid
c,a,r,r,y,i,n,g,valid
f,g,l,k,s, , , ,invalid
w,s,f, , , , , ,invalid
s,m,r, , , , , ,invalid
b,x,u,b,s,y,a, ,invalid
r,q,v, , , , , ,invalid
j,w,o,i,b,o, , ,invalid
m,y,g,p,b,u, , ,invalid
u,u,p, , , , , ,invalid
s,p,a,n, , , , ,valid
s,q,u,e,a,l,s, ,valid
i,f,u,k,l, , , ,invalid
s,s,v,k,p,p, , ,invalid
x,p,o,d,c, , , ,invalid
h,o,n,k,i,n,g, ,valid
w,q,n,l,p,o, , ,invalid
k,e,d,w, , , , ,invalid
d,r,c, , , , , ,invalid
v,k,a,j,j,y, , ,invalid
c,u,l,t,u,r,e, ,valid
f,m,n,d,f, , , ,invalid
r,m,f,c,r,x, , ,invalid
g,r,a,z,i,n,g, ,valid
c,u,o,v,c,p,p, ,invalid
v,d,i,b, , , , ,invalid
m,c,v,s,g, , , ,invalid
m,a,c,e,s, , , ,valid
k,i,h,u, , , , ,invalid
s,k,d, , , , , ,invalid
i,m,p,a,i,r,s, ,valid
j,o,y,p,f, , , ,invalid
g,j,m,y,r,m, , ,invalid
e,d,i,f,i,c,e,s,valid
m,c,s,a,o,e,r, ,invalid
e,q,x,g,h,x,u, ,invalid
e,t,h,e,r,e,a,l,valid
a,q,f, , , , , ,invalid
s,p,o,k,e,s, , ,valid
l,d,x,v,t, , , ,invalid
p,r,i,m,n,e,s,s,valid
d,g,c,u,t,s,u, ,invalid
p,r,a,n,c,e,r, ,valid
c,o,n,c,r,e,t,e,valid
d,c,j,i,s, , , ,invalid
n,o,i,k,t, , , ,invalid
v,x,k, , , , , ,invalid
i,n,g,r,a,t,e, ,valid
e,x,v, , , , , ,invalid
n,a,b, , , , , ,invalid
a,r,j,x,w,m, , ,invalid
y,u,m,w, , , , ,invalid
o,v,e,r,a,l,l,s,valid
s,p,r,e,k,m, , ,invalid
r,u,p,w,d,f, , ,invalid
s,b,r,e,j,y, , ,invalid
f,b,m,c, , , , ,invalid
q,r,h,n, , , , ,invalid
l,o,g, , , , , ,valid
p,l,a,y,b,a,c,k,valid
t,x,k,f,o,c,f, ,invalid
x,j,n,p,o,s,f, ,invalid
a,e,p,q, , , , ,invalid
w,a,n,n,a, , , ,valid
m,j,p,n,s, , , ,invalid
c,a,l,f,s, , , ,valid
i,i, , , , , , ,valid
a,d,q,u, , , , ,invalid
m,a,d,d,e,r, , ,valid
n,y,x,o, , , , ,invalid
r,u,s,t,i,c,s, ,valid
v,e,r,b,a,l, , ,valid
b,s,b, , , , , ,invalid
c,o,l,d,l,y, , ,valid
s,q,m,k, , , , ,invalid
y,p,c, , , , , ,invalid
y,c,g,i,e, , , ,invalid
t,m,d, , , , , ,invalid
r,e,n,e,g,e,s, ,valid
t,h,i,n,n,e,s,t,valid
r,e,s,u,m,i,n,g,valid
v,e,e,f, , , , ,invalid
l,s,o, , , , , ,invalid
c,f,u,x,i, , , ,invalid
o,m,n,i,v,o,r,e,valid
v,p,i,e,i, , , ,invalid
t,f,j,v, , , , ,invalid
e,v,k,n,j,s, , ,invalid
p,e,r,i,l,o,u,s,valid
p,w,n, , , , , ,invalid
p,f,q,j,d, , , ,invalid
l,x,q,h,s,k,a, ,invalid
e,s,t,e,e,m, , ,valid
l,o,u,d,n,e,s,s,valid
p,s,u,s,s,p,d, ,invalid
k,f,m,u,e, , , ,invalid
b,h,l,n,n,y, , ,invalid
w,m,x, , , , , ,invalid
b,e,h,a,l,v,e,s,valid
t,r,o,w,e,l, , ,valid
v,g,l,g,f, , , ,invalid
n,b,u, , , , , ,invalid
v,n,f,r,c,o, , ,invalid
f,h,c,p, , , , ,invalid
w,i,a,b,d,f,p, ,invalid
f,i,g,m,e,n,t,s,valid
g,i,r,t, , , , ,valid
b,l,a,c,k,e,s,t,valid
b,a,k,e,r,i,e,s,valid
r,e,s,i,s,t,e,r,valid
s,o,u,r,s, , , ,valid
d,e,t,r,i,t,u,s,valid
w,i,n,e,r,i,e,s,valid
i,k,w, , , , , ,invalid
f,r,u,i,t,e,d, ,valid
s,q,v,y,u,i, , ,invalid
v,a,n,t,a,g,e,s,valid
q,c,w, , , , , ,invalid
a,k,k,t,h,o,d, ,invalid
t,b,t,b,j,d,x, ,invalid
n,d,s,p,x,g,i, ,invalid
n,w,b,g,b,a,s, ,invalid
h,a,y, , , , , ,valid
e,b,a,w,a, , , ,invalid
o,l,r, , , , , ,invalid
p,o,p,g,u,n, , ,valid
q,f,t, , , , , ,invalid
s,q,w, , , , , ,invalid
h,f,h,f,f,l, , ,invalid
m,a,r,i,n,e,s, ,valid
p,e,k,j, , , , ,invalid
c,o,u,s,i,n,s, ,valid
m,o,r,n,i,n,g,s,valid
m,a,n,a,g,e, , ,valid
c,w,q, , , , , ,invalid
g,r,i,m,a,c,e, ,valid
g,f,d,r,q, , , ,invalid
s,k,q,o,c,k,u, ,invalid
p,t,b,f,k,o,e, ,invalid
c,i,n,n,a,m,o,n,valid
d,f,h,o,s, , , ,invalid
o,g,a,w,c,s,x, ,invalid
q,t,j,r,x,y,g, ,invalid
w,k,i,s,v, , , ,invalid
i,t,x,f,h,x, , ,invalid
x,q,u,a,m,q,c, ,invalid
a,d,d,e,h, , , ,invalid
f,l,y,b,y, , , ,valid
e,n,i,h,r, , , ,invalid
f,u,t,i,l,e, , ,valid
h,u,n,g,r,y, , ,valid
y,t,o,n, , , , ,invalid
p,a,r,t,i,n,g, ,valid
a,d,y,r, , , , ,invalid
p,b,f, , , , , ,invalid
j,l,f, , , , , ,invalid
o,l,i, , , , , ,invalid
r,e,t,r,e,a,d, ,valid
o,o,g,l, , , , ,invalid
u,x,h, , , , , ,invalid
d,m,k,c,r,w, , ,invalid
c,q,s,x,s, , , ,invalid
s,o,r,o,r,i,t,y,valid
e,n,c,o,d,e,d, ,valid
s,i,n,c,i,d, , ,invalid
o,p,a,q,u,e,s, ,valid
n,m,c, , , , , ,invalid
b,o,g,e,y,e,d, ,valid
o,n,a,k,a, , , ,valid
s,t,o,k,i,n,g, ,valid
k,i,l,t,s, , , ,valid
t,i,l,e,s, , , ,valid
t,v,v, , , , , ,invalid
d,j,g,k,v, , , ,invalid
f,i,s,c,a,l, , ,valid
s,h,i,n,n,y, , ,valid
s,s,l, , , , , ,invalid
b,l,i,n,t,z, , ,valid
a,u,e, , , , , ,invalid
i,n,k,b,l,o,t,s,valid
g,k,h, , , , , ,invalid
w,o,m,b,a,t, , ,valid
r,k,h,m,a,q, , ,invalid
j,g,o,t, , , , ,invalid
b,o,s,s,i,e,r, ,valid
h,u,m,b,l,e,s,t,valid
u,l,n,l,a, , , ,invalid
q,e,b, , , , , ,invalid
c,l,i,n,c,h,e,r,valid
s,b,g,v, , , , ,invalid
c,h,a,r,t,e,r,s,valid
n,l,f,j,g,m, , ,invalid
u,c,d, , , , , ,invalid
c,o,u,v,w,n, , ,invalid
e,i,b,k,q,g,u, ,invalid
i,n,l,e,t, , , ,valid
a,w,q,x,e,i, , ,invalid
t,h,i,c,k,e,s,t,valid
a,u,b, , , , , ,invalid
y,v,l,m,m, , , ,invalid
t,l,g,t, , , , ,invalid
f,f,j,r,v, , , ,invalid
b,n,e,k,r, , , ,invalid
g,b,u,p, , , , ,invalid
a,b,o,r,t,i,v,e,valid
j,o,l,e,c,m,i, ,invalid
o,h,m, , , , , ,invalid
x,t,k,g, , , , ,invalid
e,d,r,t,g,a,r, ,invalid
f,w,l,m, , , , ,invalid
e,x,t,r,u,d,e,s,valid
t,u,n,i,c, , , ,valid
t,o,c,s,i,n,s, ,valid
m,b,y, , , , , ,invalid
d,e,c,r,i,e,d, ,valid
e,n,f,o,l,d,s, ,valid
u,g,c,b,g,q, , ,invalid
i,m,n,b,m,b,a, ,invalid
y,y,j,l, , , , ,invalid
j,j,a,c,n, , , ,invalid
s,h,g,n, , , , ,invalid
m,o,s,t,l,y, , ,valid
r,e,a,m, , , , ,valid
g,h,s, , , , , ,invalid
q,j,c,l,v,y, , ,invalid
x,w,h,c, , , , ,invalid
m,b,w, , , , , ,invalid
f,w,p,f,f,h, , ,invalid
m,i,r,a,g,e,s, ,valid
n,u,f,x,x, , , ,invalid
p,i,n,h,e,a,d, ,valid
i,c,g,w,k, , , ,invalid
i,n,v,a,d,e,r, ,valid
r,e,s,e,l,l,s, ,valid
s,m,i,i,h, , , ,invalid
f,l,u,f,f,i,n,g,valid
v,y,f,d,j,g,v, ,invalid
i,p,v, , , , , ,invalid
c,a,r,o,l,e,d, ,valid
g,g,i,s,k, , , ,invalid
f,a,g,d,f,h, , ,invalid
p,h,f,t, , , , ,invalid
l,r,h, , , , , ,invalid
o,e,c,e,q,j, , ,invalid
m,e,n,d,i,n,g, ,valid
c,o,m,p,o,t,e, ,valid
q,h,d,r, , , , ,invalid
u,u,v,o,y,o,r, ,invalid
f,l,a,i,r,s, , ,valid
r,u,l,e, , , , ,valid
w,e,w,v,i,d, , ,invalid
d,k,m,f,x,k, , ,invalid
n,o,m,i,n,a,t,e,valid
n,o,s, , , , , ,invalid
q,n,e,q,e,i, , ,invalid
r,b,m,o,e, , , ,invalid
g,r,a,d,s, , , ,valid
p,n,c,n, , , , ,invalid
f,l,o,p,p,e,d, ,valid
h,y,m,e,n,s, , ,valid
f,s,s,n,h,u, , ,invalid
m,e,d,i,o,c,r,e,valid
b,r,a,w,l,i,n,g,valid
n,i,e,b, , , , ,invalid
t,o,u,r,i,n,g, ,valid
r,l,t,s,h,p, , ,invalid
t,w,q,n,q, , , ,invalid
n,l,c,o,q,j, , ,invalid
t,u,s,h, , , , ,valid
h,o,o,f,e,d, , ,valid
a,p,p,r,o,v,e,s,valid
u,r,d, , , , , ,invalid
m,y,r,t,l,e,s, ,valid
u,w,n,l,h, , , ,invalid
b,o,t,t,l,e, , ,valid
y,l,h,h, , , , ,invalid
u,a,s,d, , , , ,invalid
r,u,a,w,k,u,p, ,invalid
s,b,b,c, , , , ,invalid
r,t,b,r,c, , , ,invalid
s,o,g,y,m,d, , ,invalid
p,j,k,d,u,j,y, ,invalid
y,g,o, , , , , ,invalid
a,r,j,b,s, , , ,invalid
l,f,n,q,n, , , ,invalid
d,d,s,x, , , , ,invalid
m,o,d,y,w,o, , ,invalid
b,g,u,w,a,c,t, ,invalid
j,y,m,k, , , , ,invalid
h,a,l,f,t,i,m,e,valid
r,e,f,u,s,a,l, ,valid
h,y,t,y,h,o, , ,invalid
r,u,u,s,u,v,n, ,invalid
s,u,a,v,e, , , ,valid
y,w,j,v,m,s,t, ,invalid
y,k,s,f, , , , ,invalid
c,b,v, , , , , ,invalid
e,n,t,i,c,e,d, ,valid
c,s,e,h,f, , , ,invalid
y,q,q,d,l,r, , ,invalid
q,m,l,c,j,v, , ,invalid
a,i,r,p, , , , ,invalid
y,a,m,m,e,r, , ,valid
b,r,o, , , , , ,invalid
a,s,y, , , , , ,invalid
n,p,r,g,r, , , ,invalid
x,k,s,u,b,s, , ,invalid
d,k,f,u,s,k,d, ,invalid
a,x,v,e, , , , ,invalid
e,t,i,p,t,k,x, ,invalid
v,g,o,x,j, , , ,invalid
p,e,e,p,h,o,l,e,valid
y,a,h,u,f,m, , ,invalid
c,c,c,n, , , , ,invalid
c,h,o,r,a,l, , ,valid
b,q,v, , , , , ,invalid
b,v,m,h,k, , , ,invalid
c,o,c,k,a,d,e,s,valid
w,i,u,e,h,m, , ,invalid
q,x,y,m,o, , , ,invalid
j,p,y,g, , , , ,invalid
b,u,c,k,s,a,w,s,valid
t,j,h,w,b,y,f, ,invalid
p,r,o,v,a,b,l,y,valid
x,f,s,f,g,m, , ,invalid
s,h,o,u,l,d, , ,valid
l,m,i,w,f, , , ,invalid
y,h,i,a,o, , , ,invalid
b,e,a,r,a,b,l,e,valid
p,k,j, , , , , ,invalid
f,r,i,e,r,s, , ,valid
r,e,p,r,i,s,e,s,valid
h,k,q, , , , , ,invalid
o,q,d, , , , , ,invalid
c,t,n,s,p,k, , ,invalid
i,r,x,s, , , , ,invalid
e,x,m, , , , , ,invalid
o,m,y,j,j,h, , ,invalid
w,h,x,p,w, , , ,invalid
t,f,b,t,s, , , ,invalid
k,p,u,e,o,q, , ,invalid
e,l,i,x,i,r, , ,valid
d,e,f,i,a,n,t, ,valid
c,g,m,q,s,w,d, ,invalid
q,m,t,o,k,b,l, ,invalid
k,w,y,d,x, , , ,invalid
e,p,i,t,o,m,e, ,valid
n,q,i,b,y,n,o, ,invalid
e,t,t, , , , , ,invalid
l,w,e,r,s,n,c, ,invalid
d,e,l,t,a,s, , ,valid
n,e,c,k,i,n,g, ,valid
d,r,o,p,p,e,r,s,valid
y,a,y,g,s,h,q, ,invalid
n,n,h,l,l,g, , ,invalid
b,t,n,u,h,t, , ,invalid
s,t,a,v,e,d, , ,valid
x,w,r,h, , , , ,invalid
s,i,m,i,l,e,s, ,valid
v,a,e,n,u,s, , ,invalid
y,g,r,b,q,j, , ,invalid
j,x,l,k,c, , , ,invalid
p,s,q,r,o,o, , ,invalid
m,u,r,m,u,r,e,d,valid
n,a,t,i,v,i,t,y,valid
j,n,c, , , , , ,invalid
v,m,h,i,q, , , ,invalid
t,a,y,w,i,t, , ,invalid
a,o,l,j,p,r,e, ,invalid
j,v,q,k,e, , , ,invalid
c,h,a,n,d,l,e,r,valid
a,r,c,k,i,n,g, ,valid
s,c,n,l,r, , , ,invalid
m,a,c, , , , , ,invalid
h,x,a,c, , , , ,invalid
r,h,j,a,t,s,w, ,invalid
b,s,n,n,e,y,g, ,invalid
n,o,q,s, , , , ,invalid
k,s,c, , , , , ,invalid
r,e,s,c,u,i,n,g,valid
y,p,y,n,u, , , ,invalid
q,u,a,r,r,e,l, ,valid
d,e,l,u,g,i,n,g,valid
b,u,c, , , , , ,invalid
r,o,l,l,b,a,c,k,valid
a,d,k,h, , , , ,invalid
h,o,a,r,d, , , ,valid
h,j,m,l, , , , ,invalid
l,t,k, , , , , ,invalid
h,e,l,m,s,m,a,n,valid
w,d,o,n,h, , , ,invalid
c,f,l, , , , , ,invalid
w,h,i,m, , , , ,valid
k,l,u,t,z,i,e,r,valid
n,p,y,h, , , , ,invalid
l,d,n, , , , , ,invalid
i,t,c,h, , , , ,valid
s,h,i,m,s, , , ,valid
y,s,l,e,u, , , ,invalid
d,i,s,e,a,s,e,d,valid
w,d,k,o,c, , , ,invalid
s,o,l,e,m,n,e,r,valid
e,x,p,o,r,t,e,r,valid
c,r,x, , , , , ,invalid
h,g,d,r,q, , , ,invalid
s,i,d,e,b,a,r,s,valid
c,i,a,p,k,g, , ,invalid
m,i,n,g,l,e,s, ,valid
t,h,r,u,m, , , ,valid
o,r,h,r,n,g,v, ,invalid
j,q,r,b,m,m,w, ,invalid
y,p,i,b, , , , ,invalid
l,y,m, , , , , ,invalid
x,s,q,p, , , , ,invalid
n,u,d,i,s,m, , ,valid
r,a,i,d,s, , , ,valid
y,o,c,p,i, , , ,invalid
b,m,j,r, , , , ,invalid
h,s,i, , , , , ,invalid
h,f,o,w,y,r,g, ,invalid
r,a,v,e, , , , ,valid
p,o,p,l,a,r, , ,valid
b,d,g, , , , , ,invalid
t,k,j,c,g, , , ,invalid
l,e,a,v,e,n,s, ,valid
x,k,u,s,w, , , ,invalid
b,o,n,d,a,g,e, ,valid
d,t,l,u,s, , , ,invalid
e,c,x,g,i,g,b, ,invalid
f,u,l,e,w,i, , ,invalid
d,k,m, , , , , ,invalid
y,l,d, , , , , ,invalid
e,w,p, , , , , ,invalid
n,o,v,a,s, , , ,valid
f,a,n,c,i,e,d, ,valid
n,t,x,b, , , , ,invalid
o,k,o,r,u, , , ,valid
m,a,w, , , , , ,valid
a,a,f,c,y,d,q, ,invalid
m,u,n,c,h,e,s, ,valid
r,s,o, , , , , ,invalid
g,l,m,d,e,o, , ,invalid
c,o,l,l,a,r, , ,valid
p,y,e, , , , , ,invalid
v,a,i,n,e,r, , ,valid
h,a,k,m, , , , ,invalid
t,i,n,g, , , , ,valid
e,l,t,e,t,y,r, ,invalid
w,f,k,m, , , , ,invalid
f,e,a,t,h,e,r, ,valid
g,o,s,s,i,p,y, ,valid
w,i,n,d,i,e,r, ,valid
n,t,o,c, , , , ,invalid
b,d,l,x,e,r, , ,invalid
f,a,n, , , , , ,invalid
e,x,o, , , , , ,invalid
g,w,a, , , , , ,invalid
p,a,y,d,a,y, , ,valid
c,i,g, , , , , ,invalid
m,o,d,i,c,u,m,s,valid
s,i,m,s, , , , ,valid
b,x,p,i,t,p,s, ,invalid
s,o,d,d,e,d, , ,valid
s,i,x,e,s, , , ,valid
b,i,o,p,s,i,e,d,valid
h,e,i,r, , , , ,valid
g,u,v,k,b, , , ,invalid
e,s,u,d,g, , , ,invalid
l,r,m,j,i,c, , ,invalid
d,u,s,t,p,a,n,s,valid
q,s,b, , , , , ,invalid
y,s,l,e,m, , , ,invalid
f,a,q,k,f, , , ,invalid
a,s,p,h,a,l,t,s,valid
r,l,w,x,o, , , ,invalid
p,u,r,s,u,a,n,t,valid
o,p,s,r,o,c, , ,invalid
e,y,e,t,o,o,t,h,valid
t,k,r,k, , , , ,invalid
s,p,a,t,t,e,d, ,valid
e,y,w, , , , , ,invalid
t,f,q,a, , , , ,invalid
d,e,a,d,e,s,t, ,valid
s,y,n,a,g,o,g, ,valid
k,b,j,r,p,m, , ,invalid
s,e,v,e,n,t,h,s,valid
b,g,e, , , , , ,invalid
f,o,r,e,s,t, , ,valid
e,j,c,j,c,g,h, ,invalid
t,u,h,l, , , , ,invalid
e,n,l,y,x,l,q, ,invalid
q,v,p,b,s, , , ,invalid
j,a,g,r,h, , , ,invalid
q,h,g,d, , , , ,invalid
t,o,t,t,e,d, , ,valid
f,k,q,l,p, , , ,invalid
s,p,e,w,s, , , ,valid
y,x,u,g, , , , ,invalid
a,j,s,i,r, , , ,invalid
p,y,n,j,g, , , ,invalid
l,a,a,t,i, , , ,invalid
h,m,e,i,o,o, , ,invalid
y,b,f,m,g, , , ,invalid
c,u,b,j,y, , , ,invalid
p,e,r,s,o,n,s, ,valid
a,r,g,u,e, , , ,valid
i,n,i,t,i,a,t,e,valid
g,i,m,m,i,c,k, ,valid
b,b,m,l, , , , ,invalid
e,t,v,x,k,b,m, ,invalid
o,j,g,m,a, , , ,invalid
k,y,c,i, , , , ,invalid
c,h,a,l,k,y, , ,valid
m,a,d,r,u,o, , ,invalid
a,l,p,a,c,a, , ,valid
x,i,b,e, , , , ,invalid
u,d,b,k,u,g,u, ,invalid
s,n,i,p,i,n,g, ,valid
e,a,v,h,m,c, , ,invalid
r,f,i,a, , , , ,invalid
s,j,l,a,x,m,k, ,invalid
r,a,z,z,e,d, , ,valid
s,h,a,l,e, , , ,valid
m,a,n,a,c,l,e, ,valid
q,t,o,w,h,a,y, ,invalid
r,x,i,p, , , , ,invalid
c,o,r,r,o,d,e, ,valid
k,r,a,c,x,j, , ,invalid
c,c,g,f, , , , ,invalid
f,u,l,f,i,l,l,s,valid
l,i,m,i,e,s,t, ,valid
p,e,r,m,e,a,t,e,valid
w,f,s,b,m,m, , ,invalid
p,t,g, , , , , ,invalid
f,i,c, , , , , ,invalid
u,s,p,e, , , , ,invalid
i,n,f,l,o,w, , ,valid
f,n,t, , , , , ,invalid
r,e,w,i,r,i,n,g,valid
n,u,k,e,s, , , ,valid
q,k,c,m,i, , , ,invalid
e,g,g,s, , , , ,valid
i,q,n,p, , , , ,invalid
t,h,p, , , , , ,invalid
y,k,u, , , , , ,invalid
b,a,p,t,i,z,e, ,valid
w,r,c,l,j,r,i, ,invalid
a,v,o,c,a,d,o, ,valid
n,q,g, , , , , ,invalid
i,f,e,g, , , , ,invalid
w,l,x, , , , , ,invalid
i,j,u, , , , , ,invalid
a,v,f,i,h,t,l, ,invalid
w,w,v, , , , , ,invalid
n,u,d,g,e,d, , ,valid
h,p,s,w,y, , , ,invalid
q,j,r,i,m, , , ,invalid
h,o,m,e,w,o,r,k,valid
g,a,m,b,o,l, , ,valid
r,j,x,m,k,d,x, ,invalid
r,a,w,e,s,t, , ,valid
e,j,o,o,x, , , ,invalid
a,m,b,i,e,n,c,e,valid
p,h,v,y,h, , , ,invalid
p,p,x,d,p,e, , ,invalid
w,i,k,i, , , , ,valid
v,s,t, , , , , ,invalid
b,a,n,d, , , , ,valid
u,h,d,r,l,n,p, ,invalid
s,r,d,c,a,u,f, ,invalid
x,k,r,w,o,g,d, ,invalid
a,i,e,s,q,u,m, ,invalid
v,o,x, , , , , ,invalid
c,h,a,r, , , , ,valid
s,t,u,m,p,i,n,g,valid
p,r,i,c,e,s, , ,valid
u,r,p, , , , , ,invalid
n,s,g,p,x,c, , ,invalid
t,h,i,n,s, , , ,valid
t,r,o,l,l,o,p, ,valid
k,l,d, , , , , ,invalid
s,t,a,b, , , , ,valid
r,t,h,o, , , , ,invalid
a,x,g, , , , , ,invalid
j,l,o,q,n,x,n, ,invalid
s,n,a,r,e,s, , ,valid
y,o,x, , , , , ,invalid
g,e,p,q, , , , ,invalid
w,i,n,c,i,n,g, ,valid
f,r,i,s,k,i,e,r,valid
j,j,q, , , , , ,invalid
s,m,x, , , , , ,invalid
n,c,l,g, , , , ,invalid
v,x,l, , , , , ,invalid
m,n,m,e,d,v,l, ,invalid
p,f,g,m,h,p, , ,invalid
h,o,i,s,t,s, , ,valid
f,h,i,q,j,r, , ,invalid
q,c,r,w,k, , , ,invalid
c,l,o,u,d,s, , ,valid
w,g,o, , , , , ,invalid
b,w,y,m,u,v,v, ,invalid
r,e,s,p,i,t,e,s,valid
d,d,o, , , , , ,invalid
l,a,b,u,r,n,u,m,valid
y,d,o,v, , , , ,invalid
o,s,d,k,d,i,b, ,invalid
s,l,u,g,g,i,s,h,valid
p,e,r,h,a,p,s, ,valid
c,o,n,f,i,d,e, ,valid
g,k,p,q, , , , ,invalid
f,o,r,d,s, , , ,valid
u,g,f,o,v,s, , ,invalid
l,i,m,b,l,e,s,s,valid
k,w,i,h,j, , , ,invalid
i,w,e, , , , , ,invalid
u,t,u, , , , , ,invalid
s,c,a,r,a,b, , ,valid
p,u,r,i,s,t, , ,valid
a,p,o,s,t,l,e,s,valid
h,a,s,t,i,e,s,t,valid
b,a,t,h,m,a,t, ,valid
c,q,w,o,q,y,x, ,invalid
t,x,j,v,t,i,g, ,invalid
n,h,v, , , , , ,invalid
f,i,s,h,e,r, , ,valid
h,e,a,r,k,e,n,s,valid
x,s,d,k,y,y,o, ,invalid
d,i,h,h,y,x,y, ,invalid
p,i,t,i,a,b,l,e,valid
w,m,b,y,x,s,v, ,invalid
l,h,d, , , , , ,invalid
f,l,a,k,e,d, , ,valid
k,y,y,e, , , , ,invalid
g,u,n,w,a,l,e,s,valid
r,e,o,c,c,u,r,s,valid
h,w,g,p, , , , ,invalid
t,u,i,j,p,d,t, ,invalid
t,s,p,x,y,u,r, ,invalid
t,h,e,a,t,e,r,s,valid
d,i,v,a, , , , ,valid
d,e,e,a,k, , , ,invalid
f,q,n, , , , , ,invalid
m,i,n,i,v,a,n,s,valid
w,l,v, , , , , ,invalid
h,t,a,o,h,p,k, ,invalid
c,j,p,j,e,d,q, ,invalid
l,b,w,w,y,f, , ,invalid
e,n,d,e,a,r,e,d,valid
p,a,s,t,s, , , ,valid
q,e,w, , , , , ,invalid
b,t,e,q, , , , ,invalid
x,p,l,s,p, , , ,invalid
v,q,m,t,s, , , ,invalid
j,q,r,r, , , , ,invalid
y,x,p, , , , , ,invalid
k,p,f,u, , , , ,invalid
g,o,s,d, , , , ,invalid
p,u,m, , , , , ,invalid
s,r,p,g,y,g, , ,invalid
p,r,e,e,m,p,t,s,valid
c,r,e,a,m,i,e,r,valid
a,k,b,a,q, , , ,invalid
t,k,p,s,y,y,o, ,invalid
i,w,p,l,i,u,f, ,invalid
e,k,x,u,p,o,m, ,invalid
u,r,y,w, , , , ,invalid
e,a,g,e,r,e,r, ,valid
n,l,k,b,k, , , ,invalid
x,n,i,d,q,y, , ,invalid
v,x,e,p, , , , ,invalid
q,d,h,s, , , , ,invalid
t,w,c, , , , , ,invalid
b,i,n,g,e,d, , ,valid
p,a,r,c,h,e,s, ,valid
q,i,p,r, , , , ,invalid
d,a,q,q, , , , ,invalid
m,n,w,c,p,c,m, ,invalid
o,o,z,e,d, , , ,valid
q,w,t,m,q, , , ,invalid
a,b,l,e, , , , ,valid
f,d,c,u,l,x, , ,invalid
c,u,r,a,c,i,e,s,valid
o,k,k,n,y,t, , ,invalid
i,j,m,w,p, , , ,invalid
e,f,f,a,c,e,s, ,valid
y,m,m,c,t, , , ,invalid
a,d,e,p,t,s, , ,valid
i,a,b, , , , , ,invalid
k,l,l,e, , , , ,invalid
b,u,c,k,e,d, , ,valid
r,d,m, , , , , ,invalid
g,u,n,b,o,a,t, ,valid
l,e,g,a,t,e,e,s,valid
t,s,c,l,c, , , ,invalid
q,u,i,c,h,e, , ,valid
g,s,n,a, , , , ,invalid
h,n,w,u,m,m, , ,invalid
p,n,r,l,f,s, , ,invalid
r,b,u,w, , , , ,invalid
