char01,char02,char03,char04,char05,char06,char07,char08,Valid
j,b,p, , , , , ,invalid
n,w,m,v,b, , , ,invalid
w,k,w, , , , , ,invalid
r,y,s, , , , , ,invalid
i,m,p,u,r,e,r, ,valid
a,r,e,a, , , , ,valid
k,o,s,h,e,r,s, ,valid
e,a,r,l,y, , , ,valid
x,x,e,w, , , , ,invalid
p,r,c,r,a,b,t, ,invalid
u,q,k,j,t,n,m, ,invalid
h,f,t,a,e,m, , ,invalid
r,e,t,a,i,n,e,d,valid
w,a,r,i,n,e,s,s,valid
i,t,o,n,j, , , ,invalid
p,i,m,p,s, , , ,valid
a,x,k, , , , , ,invalid
p,u,m,m,e,l, , ,valid
j,m,j, , , , , ,invalid
m,a,g,s,q, , , ,invalid
o,n,i,h, , , , ,invalid
d,t,n,s, , , , ,invalid
p,y,s,t,c,s, , ,invalid
r,e,s,u,l,t,e,d,valid
a,m,q, , , , , ,invalid
m,o,a,s,i, , , ,invalid
p,i,w,d, , , , ,invalid
a,g,g,v,b,h, , ,invalid
s,p,r,o,u,t,e,d,valid
b,b,d, , , , , ,invalid
i,l,d,i,d,t,s, ,invalid
m,h,o,x,h,h,o, ,invalid
w,h,a,l,e, , , ,valid
a,o,r,t,a, , , ,valid
o,b,e, , , , , ,invalid
l,e,g,a,l,l,y, ,valid
x,a,i,p,b,d, , ,invalid
d,q,t,t,i, , , ,invalid
u,g,s,k, , , , ,invalid
y,m,s,t,h,g,a, ,invalid
d,l,c, , , , , ,invalid
h,p,x,n,k,y, , ,invalid
x,y,u, , , , , ,invalid
q,f,s,r,a,q, , ,invalid
b,r,u,n,e,t, , ,valid
e,g,k,t,a, , , ,invalid
l,v,k,i,d,h, , ,invalid
d,o,g, , , , , ,invalid
f,a,i,r,l,y, , ,valid
u,q,w,e, , , , ,invalid
q,j,w, , , , , ,invalid
u,o,n,t,b, , , ,invalid
e,m,b,l,a,z,o,n,valid
k,b,i, , , , , ,invalid
d,i,s,p,e,r,s,e,valid
r,e,d,e,e,m,e,r,valid
i,y,t,e,d,w, , ,invalid
r,f,a,i,l,t, , ,invalid
c,g,i,h,s,s,i, ,invalid
x,j,t,b,h,f, , ,invalid
g,e,t, , , , , ,valid
f,i,z,z,e,d, , ,valid
h,o,t,e,l,i,e,r,valid
i,n,s,i,g,n,e,s,valid
l,g,h,h,h,c, , ,invalid
g,m,v, , , , , ,invalid
x,h,f, , , , , ,invalid
b,o,o,t,e,e,s, ,valid
v,b,c,y,b,j,d, ,invalid
y,h,e,t,p,u,d, ,invalid
d,l,o,m,y,k, , ,invalid
a,j,q,p,s,v, , ,invalid
y,b,l,n,n, , , ,invalid
g,e,u,m, , , , ,invalid
p,s,c,d,j,s, , ,invalid
e,r,a,e,t, , , ,invalid
r,u,l,i,n,g,s, ,valid
u,x,n, , , , , ,invalid
t,e,i,w, , , , ,invalid
l,b,w,h,x,l,o, ,invalid
q,b,j,a,v,m, , ,invalid
f,c,b,l,q, , , ,invalid
m,x,g,y,f,r,t, ,invalid
y,a,l,m,y,r, , ,invalid
e,x,i,s,t,e,d, ,valid
s,p,i,l,l, , , ,valid
i,k,o,n,s, , , ,valid
t,a,b,s,y,r, , ,invalid
t,h,e,r,e,i,n, ,valid
o,u,f,r,u,a, , ,invalid
t,p,s, , , , , ,invalid
x,i,w,w,t,f, , ,invalid
r,t,k,d, , , , ,invalid
y,x,x,w,j,p, , ,invalid
j,i,n, , , , , ,invalid
c,o,h,e,r,e,d, ,valid
g,w,a, , , , , ,invalid
a,g,t,f,k,l,g, ,invalid
n,l,l,a, , , , ,invalid
a,c,j,s,t, , , ,invalid
b,s,v,p, , , , ,invalid
d,r,o,f, , , , ,invalid
s,k,e,p,t,i,c,s,valid
a,d,r,o,i,t, , ,valid
a,d,a,p,t,s, , ,valid
t,h,r,e,a,d, , ,valid
f,i,s,s,u,r,e, ,valid
m,e,t,h,o,d,s, ,valid
b,v,d,g, , , , ,invalid
t,n,a,i, , , , ,invalid
j,a,g,u,a,r, , ,valid
h,a,r,r,y, , , ,valid
d,w,j,n,n,d,x, ,invalid
t,t,l,r,o,a, , ,invalid
c,f,l, , , , , ,invalid
a,r,f,u,l,f, , ,invalid
i,n,v,o,k,e,s, ,valid
e,d,i,t,i,n,g, ,valid
h,e,a,r,i,n,g, ,valid
d,e,a,l,i,n,g, ,valid
n,j,g,k, , , , ,invalid
s,h,a,f,d,l,t, ,invalid
c,a,t, , , , , ,valid
s,p,i,c,e,s, , ,valid
d,w,j,j,x,n, , ,invalid
l,w,n,p,d,l, , ,invalid
o,u,p,o,k,c,l, ,invalid
f,o,l,l,q,e, , ,invalid
x,b,i,m, , , , ,invalid
t,o,o,l,b,a,r,s,valid
v,u,b,o,t,m, , ,invalid
w,v,l,n,d, , , ,invalid
c,o,r,o,n,a, , ,valid
m,r,h,o,u, , , ,invalid
c,o,o,p, , , , ,valid
p,o,x,e,s, , , ,valid
i,n,v,o,i,c,e,s,valid
c,s,c,k,n,c,k, ,invalid
a,e,r,o,b,i,c,s,valid
t,o,n,a,l, , , ,valid
m,a,n,t,e,l,s, ,valid
v,y,m,e, , , , ,invalid
p,n,g,k,h, , , ,invalid
b,l,u,w,y,y, , ,invalid
n,c,v,b,e,d, , ,invalid
q,n,u,v,k,s, , ,invalid
c,k,s,e, , , , ,invalid
u,y,t,f,t,i, , ,invalid
d,u,m,m,i,e,s, ,valid
h,a,h,a, , , , ,valid
y,o,u, , , , , ,valid
a,n,e,c,d,o,t,a,valid
s,p,u,r,s, , , ,valid
k,g,m,s,m, , , ,invalid
d,u,n,n,e,s,t, ,valid
u,y,c, , , , , ,invalid
w,o,r,k,s,h,o,p,valid
o,u,t,i,n,g, , ,valid
e,n,t,i,c,i,n,g,valid
i,b,e,x, , , , ,valid
p,w,j,b, , , , ,invalid
y,w,b,u, , , , ,invalid
m,u,t,t,o,n, , ,valid
b,y,f,f,t,n, , ,invalid
k,e,e,l,e,d, , ,valid
a,j,q,v, , , , ,invalid
r,k,n,t, , , , ,invalid
w,n,j,k, , , , ,invalid
p,i,d,g,i,n,s, ,valid
s,l,i,p,p,e,r, ,valid
d,e,m,i,s,e, , ,valid
s,h,v,j,k, , , ,invalid
o,x,i,d,i,z,e,r,valid
c,c,k, , , , , ,invalid
d,g,g, , , , , ,invalid
s,e,c,e,d,e,s, ,valid
a,i,g, , , , , ,invalid
q,t,j,n,v,l, , ,invalid
a,g,e,n,t, , , ,valid
p,i,q,u,e, , , ,valid
c,h,o,k,e, , , ,valid
c,c,j,j,j,t,o, ,invalid
x,y,a,k,k,n, , ,invalid
g,y,s,x,r,o,j, ,invalid
o,c,j, , , , , ,invalid
c,e,s,a,r,i,a,n,valid
p,i,k,e,r, , , ,valid
c,o,c,c,i,s, , ,valid
n,o,s,s, , , , ,invalid
l,s,p,b,y,d,u, ,invalid
c,o,b,r,a, , , ,valid
k,e,e,w,a,j,c, ,invalid
p,t,u,n,c,u, , ,invalid
k,u,m,d,v,y,j, ,invalid
t,v,p,a,c,u,x, ,invalid
i,g,r,s,j, , , ,invalid
b,u,r,b,l,e,d, ,valid
s,t,u,f,f,s, , ,valid
l,i,k,e,w,i,s,e,valid
j,i,i,f,d, , , ,invalid
c,r,i,t,e,r,i,a,valid
n,g,u,w, , , , ,invalid
w,n,l,b,s,a, , ,invalid
c,a,t,h,o,d,e, ,valid
d,e,p,o,s,e,d, ,valid
l,i,v,e,s, , , ,valid
c,x,q,f,g,g,d, ,invalid
s,h,o, , , , , ,invalid
e,f,g,v,n,m, , ,invalid
r,u,m,a,o,j, , ,invalid
g,u,i,t,a,r,s, ,valid
c,h,k,v,p, , , ,invalid
u,k,x,q,w,m,d, ,invalid
o,t,k,y,d,w, , ,invalid
m,v,m,q,o,l,p, ,invalid
p,e,h,u, , , , ,invalid
s,o,u,p,e,d, , ,valid
l,o,u,t,s, , , ,valid
l,u,r,c,h,e,s, ,valid
f,l,g, , , , , ,invalid
e,q,u,r,c, , , ,invalid
e,r,s,a,t,z, , ,valid
d,u,e, , , , , ,valid
k,r,a,y,h,q, , ,invalid
m,f,g,f,m,g,u, ,invalid
g,a,p,e,s, , , ,valid
l,h,x,t, , , , ,invalid
i,m,u,y, , , , ,invalid
s,p,o,i,l,a,g,e,valid
a,d,b,l, , , , ,invalid
j,b,b,l,p, , , ,invalid
m,e,s,s,e,s, , ,valid
s,t,i,n,g,e,r,s,valid
f,m,x, , , , , ,invalid
g,a,r,a,g,e,s, ,valid
b,o,u,n,c,e,s, ,valid
x,l,v,x,g,c,u, ,invalid
s,t,u,p,i,d,s, ,valid
i,r,u, , , , , ,valid
j,s,q,h,f,y, , ,invalid
x,p,v,r, , , , ,invalid
b,a,r,b,e,c,u,e,valid
w,p,d,s,d,d,y, ,invalid
t,l,y,b,y, , , ,invalid
t,e,n,d, , , , ,valid
l,e,a,t,h,e,r,y,valid
s,r,x,o, , , , ,invalid
n,w,y,p,q,j, , ,invalid
p,o,t,s,h,o,t, ,valid
j,a,y, , , , , ,invalid
h,y,k,h,j, , , ,invalid
d,e,c,o,d,e, , ,valid
r,i,n,s,i,n,g, ,valid
i,f,k,s,s, , , ,invalid
a,u,e, , , , , ,invalid
g,e,n,t,i,a,n, ,valid
b,w,n, , , , , ,invalid
o,p,w,b,g,o,i, ,invalid
c,a,n,d,o,r, , ,valid
f,a,t,t,e,n,s, ,valid
x,f,u,b,a,e,u, ,invalid
g,l,r, , , , , ,invalid
n,q,e,t,o,p,i, ,invalid
a,b,s,o,r,b,s, ,valid
b,u,n,g,e,d, , ,valid
m,o,v,e,r,s, , ,valid
c,e,m,l, , , , ,invalid
r,l,k,t,e, , , ,invalid
h,u,h, , , , , ,valid
l,i,m,b,o, , , ,valid
o,m,e,g,a,s, , ,valid
c,r,v,q,s,k, , ,invalid
x,j,t,b, , , , ,invalid
p,n,c,o,o, , , ,invalid
m,q,p,e,l, , , ,invalid
s,c,r,o,t,u,m,s,valid
p,t,a, , , , , ,invalid
s,h,o,w,e,r,y, ,valid
n,e,w,b,i,e, , ,valid
r,v,g,e,m,h,a, ,invalid
v,b,v,v, , , , ,invalid
g,h,n,y, , , , ,invalid
l,i,n,t,e,l, , ,valid
i,m,k,q,k,o,u, ,invalid
m,q,q,a,r, , , ,invalid
b,e,n,p,v, , , ,invalid
q,n,a, , , , , ,invalid
c,l,b,o,g, , , ,invalid
w,w,r,r, , , , ,invalid
e,p,w,k,t,w, , ,invalid
t,q,d,s,u, , , ,invalid
s,n,i,p,p,i,e,r,valid
o,p,e, , , , , ,invalid
m,e,e,g,a,n,j, ,invalid
b,p,j,q, , , , ,invalid
h,a,i, , , , , ,valid
y,c,v,f,y,y,t, ,invalid
p,r,a,y,s, , , ,valid
c,q,v,n,a, , , ,invalid
o,v,u,l,a,t,e, ,valid
v,i,s,i,t,s, , ,valid
g,g,o,u,o,j,m, ,invalid
s,o,m,a,a,h, , ,invalid
m,d,b,y,m,b,e, ,invalid
o,b,e, , , , , ,invalid
r,l,a,a,b,m,a, ,invalid
a,a,r,w,r, , , ,invalid
l,e,s,e,b,o, , ,invalid
p,f,e, , , , , ,invalid
n,o,n,e,v,e,n,t,valid
w,p,v,j,g, , , ,invalid
b,r,o,a,d,e,s,t,valid
u,w,s, , , , , ,invalid
b,u,c,o,l,i,c, ,valid
m,d,b,v,r,v, , ,invalid
g,s,o,o,h,h,j, ,invalid
d,l,e, , , , , ,invalid
s,w,e,e,t,i,s,h,valid
p,u,b,l,i,s,h, ,valid
n,a,j,m, , , , ,invalid
c,c,i,u,a,d,o, ,invalid
e,n,t,i,t,l,e,s,valid
s,p,o,o,n,f,u,l,valid
v,l,x,g,i, , , ,invalid
w,r,b,c, , , , ,invalid
v,g,v, , , , , ,invalid
k,v,g,h,m,p,t, ,invalid
s,t,i,c,k,e,r,s,valid
j,j,u,f,d, , , ,invalid
l,t,g,i,x,v,b, ,invalid
g,v,f,d,j, , , ,invalid
c,m,j, , , , , ,invalid
p,r,o,t,e,s,t,s,valid
q,o,t,v,x,n,l, ,invalid
f,f,c,h,e,r,v, ,invalid
e,d,e,j,d,l, , ,invalid
s,m,r, , , , , ,invalid
l,k,n,c,h, , , ,invalid
g,m,p,o,j,p,n, ,invalid
a,j,k,d, , , , ,invalid
c,o,s,s,w,q,f, ,invalid
p,c,j,q,k,e,k, ,invalid
m,o,l,d,e,r, , ,valid
w,q,l, , , , , ,invalid
m,t,x,w,n,e,g, ,invalid
f,b,s,p,q, , , ,invalid
u,n,b, , , , , ,invalid
s,c,o,r,n,i,n,g,valid
i,r,w,l,f,c,t, ,invalid
t,z,a,r, , , , ,valid
p,a,k,d,l, , , ,invalid
y,m,y,p,r, , , ,invalid
j,o,g,g,e,r,s, ,valid
v,n,e,i,j, , , ,invalid
c,a,r,o,m,e,d, ,valid
t,h,e,o,r,i,s,t,valid
t,a,r,n,f, , , ,invalid
m,d,r,y, , , , ,invalid
b,x,w,s,g, , , ,invalid
d,i,e,s, , , , ,valid
r,r,i,e,x,l,p, ,invalid
j,t,y, , , , , ,invalid
k,w,j,e,u,t, , ,invalid
d,e,e,m,e,d, , ,valid
u,n,c,o,r,k,s, ,valid
p,a,c,t,s, , , ,valid
p,g,c,r, , , , ,invalid
m,o,b,j,d, , , ,invalid
a,v,b,l,r,t,f, ,invalid
u,d,q,o,j, , , ,invalid
w,q,s,x,t,n,p, ,invalid
c,o,h, , , , , ,invalid
t,a,n, , , , , ,invalid
c,r,i,n,g,e, , ,valid
x,h,g,o,l, , , ,invalid
d,e,d,a,f, , , ,invalid
j,e,e,p, , , , ,valid
n,k,g, , , , , ,invalid
x,c,r,u,u, , , ,invalid
c,a,n,a,l,s, , ,valid
y,u,u, , , , , ,invalid
f,p,i,r,j, , , ,invalid
g,y,j,y,t,m, , ,invalid
t,o,u,g,h,e,r, ,valid
l,a,o,k,j,q, , ,invalid
v,d,s,c,c, , , ,invalid
r,r,f, , , , , ,invalid
r,l,p,r, , , , ,invalid
s,u,n,b,e,a,m,s,valid
b,e,p, , , , , ,invalid
a,p,b, , , , , ,invalid
u,s,q, , , , , ,invalid
s,x,f, , , , , ,invalid
r,a,i,n,i,e,s,t,valid
e,q,u,a,l,i,n,g,valid
s,w,v,l,o,j, , ,invalid
r,e,t,i,r,e, , ,valid
b,i,p,f, , , , ,invalid
c,y,i,x, , , , ,invalid
i,s,u,y, , , , ,invalid
x,f,a,v,g,n, , ,invalid
i,q,g,x,c,x,g, ,invalid
d,r,y,n,e,s,s, ,valid
r,l,c,o,v,q,w, ,invalid
d,q,k, , , , , ,invalid
o,t,h,v,d,r,j, ,invalid
n,i,s, , , , , ,invalid
x,y,k,k,r,a,d, ,invalid
e,d,n,q,d,j, , ,invalid
p,l,u,g,s, , , ,valid
d,a,b, , , , , ,valid
a,f,b,v,f, , , ,invalid
p,i,n,k,u, , , ,valid
f,l,i,r,t,s, , ,valid
e,k,e,q,q,s,m, ,invalid
t,r,n,x,c,c,x, ,invalid
a,m,t,j,y,y,v, ,invalid
b,r,e,v,i,a,r,y,valid
s,u,n,s,p,o,t, ,valid
b,u,s,h,i,e,s,t,valid
j,e,s, , , , , ,invalid
y,u,j,g,j,t,y, ,invalid
j,a,h, , , , , ,invalid
a,c,a,c,i,a, , ,valid
s,u,l,f,u,r, , ,valid
m,a,m,b,o, , , ,valid
u,w,s,f,f,g, , ,invalid
c,m,b,t,f,x,q, ,invalid
c,a,p,i,t,o,l,s,valid
s,m,a,r,t,e,n, ,valid
v,o,w, , , , , ,invalid
o,r,e,h, , , , ,invalid
i,j,w,l,v,e,t, ,invalid
m,i,o,d,q, , , ,invalid
g,a,s,s,i,e,s,t,valid
o,k,v,i, , , , ,invalid
c,a,n,n,i,b,a,l,valid
x,u,m, , , , , ,invalid
g,i,u,a, , , , ,invalid
m,w,w,k,u,g, , ,invalid
n,a,w,t,x, , , ,invalid
s,w,a,t,c,h, , ,valid
h,o,o,t, , , , ,valid
e,c,h,o,i,n,g, ,valid
d,g,i,h,s,h,n, ,invalid
b,p,o,f,h,y, , ,invalid
m,i,s,t,r,u,s,t,valid
e,y,m,c,r,l,b, ,invalid
w,y,l,x,f, , , ,invalid
c,h,a,s,m,s, , ,valid
k,h,t,h, , , , ,invalid
g,a,h,n, , , , ,invalid
n,i,n,e, , , , ,valid
t,i,v,v,s, , , ,invalid
s,u,n,g, , , , ,valid
c,d,p,j, , , , ,invalid
h,t,e,l, , , , ,invalid
j,d,j,j,m,y,x, ,invalid
l,l,r,d,g, , , ,invalid
r,a,i,l, , , , ,valid
r,r,d,c,k,j, , ,invalid
d,k,p,a,f, , , ,invalid
s,e,r,j,c, , , ,invalid
h,a,d,e,l, , , ,invalid
r,l,m,i,l,y,u, ,invalid
t,n,o,b,j, , , ,invalid
y,e,b,u, , , , ,invalid
f,a,i,n,e,r, , ,valid
i,r,r, , , , , ,invalid
d,w,i,n,d,l,e, ,valid
w,h,k,g,d,t, , ,invalid
c,q,x,n,m, , , ,invalid
b,n,s,w,i, , , ,invalid
b,e,a,d,y, , , ,valid
s,t,a,r,s, , , ,valid
a,w,a,k,e,n,s, ,valid
d,c,x,b,c, , , ,invalid
r,e,c,e,i,v,e,s,valid
a,r,j, , , , , ,invalid
s,b,b,v,a,f, , ,invalid
m,p,a,u, , , , ,invalid
m,b,v,n, , , , ,invalid
w,k,o,w,d,d, , ,invalid
c,u,m,m,i,n,g, ,valid
h,b,x,v, , , , ,invalid
t,w,d,r,t,i,w, ,invalid
c,j,h, , , , , ,invalid
c,s,q,x,y,g,v, ,invalid
v,k,i, , , , , ,invalid
b,e,g,o,t, , , ,valid
s,w,k,h,y,d, , ,invalid
a,c,h,i,e,v,e,r,valid
f,j,o,r, , , , ,invalid
d,e,n,m,v, , , ,invalid
c,u,k,v,y,h,k, ,invalid
y,w,o,g, , , , ,invalid
d,i,s,t,o,r,t,s,valid
n,v,y, , , , , ,invalid
a,r,d,r,n, , , ,invalid
l,o,w,f, , , , ,invalid
q,e,y,t,m, , , ,invalid
a,m,i,a,b,l,y, ,valid
s,u,f,f,u,s,e, ,valid
b,o,o,b, , , , ,valid
p,b,y,q, , , , ,invalid
p,q,g,n,i, , , ,invalid
d,o,w,d,i,e,s,t,valid
n,w,c, , , , , ,invalid
a,c,w,a, , , , ,invalid
l,q,w,m,h,p,j, ,invalid
x,o,i,g,e, , , ,invalid
b,e,r,a,t,e, , ,valid
u,p,l,i,f,t,s, ,valid
r,a,t,e, , , , ,valid
f,r,a,t,s, , , ,valid
t,r,i,l,l,s, , ,valid
h,t,k,v, , , , ,invalid
m,u,s,t,a,n,g, ,valid
w,l,b,j,j,h, , ,invalid
d,a,r,n,s, , , ,valid
y,f,s,c,q, , , ,invalid
g,w,w,q,c, , , ,invalid
o,d,p, , , , , ,invalid
s,i,r,l,o,i,n,s,valid
c,l,a,n,g, , , ,valid
a,r,m,e,d, , , ,valid
w,r,v,q,l, , , ,invalid
s,t,o,k,e,s, , ,valid
p,a,u,p,e,r,s, ,valid
e,k,w,m, , , , ,invalid
o,n,r,o,r,o,c, ,invalid
d,e,b,a,t,i,n,g,valid
f,o,a,f,d, , , ,invalid
s,u,f,f,i,x,e,d,valid
i,x,l, , , , , ,invalid
p,a,r,a,l,y,z,e,valid
z,o,n,e,d, , , ,valid
r,h,e,u,m,y, , ,valid
g,d,t,h, , , , ,invalid
t,h,l,u,c,d,r, ,invalid
p,q,q,e,l, , , ,invalid
d,a,u,b, , , , ,valid
x,n,e,l,g, , , ,invalid
j,n,t,v,v,w,k, ,invalid
r,i,l,u, , , , ,invalid
n,o,i,s,i,n,g, ,valid
g,f,q,u,x, , , ,invalid
y,n,g,f,q,t,j, ,invalid
w,v,v,r, , , , ,invalid
s,k,k,s, , , , ,invalid
h,l,e, , , , , ,invalid
i,b,o,f,v, , , ,invalid
h,i,h, , , , , ,invalid
v,k,m,f, , , , ,invalid
x,w,j,j,u,m,w, ,invalid
l,l,h, , , , , ,invalid
l,h,o, , , , , ,invalid
s,p,r,a,y,e,r,s,valid
s,e,x,t,i,n,g, ,valid
f,a,t,t,i,e,s, ,valid
t,v,f,h, , , , ,invalid
v,x,f,u,l, , , ,invalid
l,o,i,m,c,i, , ,invalid
c,i,d,w,n,i,i, ,invalid
r,v,p,j,t,l, , ,invalid
m,o,n,o,p,o,l,y,valid
o,d,q,v,u,b,d, ,invalid
j,c,u,s,r,g,q, ,invalid
o,n,m,x,r,y, , ,invalid
t,e,r,l, , , , ,invalid
v,w,o,l,c, , , ,invalid
d,c,w,k,m,b, , ,invalid
n,b,n,u,l,s,w, ,invalid
h,i,t,c,h,e,d, ,valid
p,a,w,p,a,w,s, ,valid
r,e,a,c,h,e,s, ,valid
r,e,h,e,a,r,s,e,valid
g,o,f, , , , , ,invalid
l,e,g,i,o,n, , ,valid
v,x,d,w,w,n,d, ,invalid
b,e,e,f, , , , ,valid
s,m,u,d,g,e,d, ,valid
x,u,f,o, , , , ,invalid
x,c,d,f,w, , , ,invalid
o,n,m,k,o, , , ,invalid
f,e,c,x,v,h, , ,invalid
a,u,n,j,v,a,y, ,invalid
h,l,s,a,q,y,h, ,invalid
c,h,a,l,k, , , ,valid
u,g,l,i,n,e,s,s,valid
v,m,g,p,x, , , ,invalid
x,l,k, , , , , ,invalid
m,a,s,s,i,n,g, ,valid
m,i,s,t,r,e,s,s,valid
s,e,r,r,i,e,d, ,valid
w,n,u,x,d,u, , ,invalid
s,j,o, , , , , ,invalid
h,l,e,g,b, , , ,invalid
b,e,l,c,h, , , ,valid
a,d,u,l,t,s, , ,valid
r,e,g,r,o,u,p, ,valid
t,k,j, , , , , ,invalid
x,y,u, , , , , ,invalid
m,i,g,h,t,y, , ,valid
i,p,l,a,q, , , ,invalid
c,h,y,y,h,f, , ,invalid
s,h,a,v,e,r,s, ,valid
x,j,i,h,p, , , ,invalid
s,l,i,c,e,r,s, ,valid
t,h,a,w,e,d, , ,valid
f,b,t,e,x,c, , ,invalid
y,u,p,h,i,x, , ,invalid
c,o,m,p,e,t,e, ,valid
a,m,y, , , , , ,invalid
f,r,a,m,e,d, , ,valid
k,e,y, , , , , ,invalid
a,r,m,a,m,e,n,t,valid
s,g,i,k, , , , ,invalid
r,n,v,x,l, , , ,invalid
f,o,r,b,i,d, , ,valid
d,b,o,h, , , , ,invalid
g,w,c,h, , , , ,invalid
d,i,v,a,n,s, , ,valid
b,m,x,y,l,x, , ,invalid
g,a,i,t,e,r, , ,valid
h,b,v,u,v,c, , ,invalid
j,f,g, , , , , ,invalid
h,a,n,d,w,o,r,k,valid
s,n,v,s,s,n,u, ,invalid
g,x,o, , , , , ,invalid
w,t,c,t, , , , ,invalid
x,s,g,c,o,d,g, ,invalid
s,k,i,f,f,s, , ,valid
e,f,m,n,p, , , ,invalid
i,a,b,u,f, , , ,invalid
g,h,d,p,i,f, , ,invalid
c,e,h,s, , , , ,invalid
s,w,i,c,u,o, , ,invalid
l,l,d,v,q,g,q, ,invalid
e,a,i,u,a, , , ,invalid
s,c,r,o,o,g,e,s,valid
t,i,g,e,r,s, , ,valid
t,v,f,a, , , , ,invalid
c,h,o,i,c,e,s, ,valid
k,y,b,t,w, , , ,invalid
m,j,r, , , , , ,invalid
a,j,t,c,v,j, , ,invalid
h,r,v,u,t, , , ,invalid
f,r,e,q,u,e,n,t,valid
i,u,s,g,d, , , ,invalid
x,s,h,e,f, , , ,invalid
b,i,g,m,o,u,t,h,valid
t,j,a,u, , , , ,invalid
l,a,v,i,s,h, , ,valid
s,q,w,q,f, , , ,invalid
w,r,g,y,q, , , ,invalid
k,i,t,c,h,e,n,s,valid
p,r,i,s,o,n,s, ,valid
r,a,v,a,g,i,n,g,valid
c,i,n,c,h,e,s, ,valid
d,q,y,d, , , , ,invalid
q,f,o,l,o,o,v, ,invalid
g,x,a,j,e,o,a, ,invalid
j,i,l,t, , , , ,valid
w,c,f,d, , , , ,invalid
g,m,o,j,v,c,i, ,invalid
v,w,k,d,s,b,l, ,invalid
x,p,f,c,n,y,b, ,invalid
a,i,f,c,a,h, , ,invalid
v,a,r,i,a,n,t,s,valid
n,x,l,o, , , , ,invalid
a,y,g, , , , , ,invalid
h,a,c,k,n,e,y,s,valid
s,t,i,c,k,i,e,s,valid
o,n,c,f,p, , , ,invalid
m,r,l, , , , , ,invalid
l,e,a,n,s, , , ,valid
c,f,s,h,i,g,g, ,invalid
b,p,h,v,b, , , ,invalid
b,e,l,o,n,g,e,d,valid
i,n,f,r,a,r,e,d,valid
q,d,t,j,m, , , ,invalid
c,o,u,n,t,i,e,s,valid
s,i,j,p,u,b,p, ,invalid
c,o,v,e,n, , , ,valid
y,n,g,b, , , , ,invalid
j,w,p, , , , , ,invalid
x,k,m,j,c, , , ,invalid
o,q,v,y,s,q,u, ,invalid
r,b,q,x,o,s,p, ,invalid
c,p,i,p,e,m, , ,invalid
y,o,t,v,v, , , ,invalid
g,g,q,n, , , , ,invalid
s,c,h,e,r,z,o, ,valid
r,e,f,u,s,e,d, ,valid
a,r,b,v,j,y, , ,invalid
x,h,t,n,j,l, , ,invalid
c,o,j,v,w, , , ,invalid
y,g,p,o, , , , ,invalid
b,i,n,n,e,d, , ,valid
a,v,o,w,a,l, , ,valid
c,h,e,w,i,e,s,t,valid
s,p,e,l,l, , , ,valid
o,h,w,l, , , , ,invalid
l,h,x, , , , , ,invalid
f,i,s,h,e,s, , ,valid
o,p,e,r,a,t,e,s,valid
f,w,a,q,e, , , ,invalid
b,l,o,a,t, , , ,valid
v,a,t,s,k, , , ,invalid
c,h,i,l,l,e,r, ,valid
j,c,a,g, , , , ,invalid
x,b,j,s, , , , ,invalid
g,v,u, , , , , ,invalid
w,g,p,y,e, , , ,invalid
f,o,r,e,p,l,a,y,valid
s,e,r,v,o, , , ,valid
d,a,f, , , , , ,invalid
e,p,o,c,h,s, , ,valid
l,j,x,g,o,c, , ,invalid
t,h,e,s,i,s, , ,valid
p,e,s,k,i,e,s,t,valid
f,o,s,r,w, , , ,invalid
i,d,b,o,w,b,c, ,invalid
m,a,r,k,e,t,s, ,valid
t,q,r,u,r, , , ,invalid
a,l,i,b,i,i,n,g,valid
c,h,i,r,p,e,d, ,valid
f,o,x,y, , , , ,valid
c,o,s,i,g,n,s, ,valid
h,l,d,j, , , , ,invalid
t,a,c,k,e,d, , ,valid
x,y,d,s, , , , ,invalid
x,n,v, , , , , ,invalid
c,u,r,v,e, , , ,valid
y,h,m,u,h,x, , ,invalid
t,r,o,p,e, , , ,valid
i,c,m,w,j, , , ,invalid
j,r,y,e,x, , , ,invalid
m,o,r,n,s, , , ,valid
r,n,m,u, , , , ,invalid
y,o,t,k,b, , , ,invalid
y,c,e, , , , , ,invalid
a,u,y,d,p,o,f, ,invalid
b,r,w,c,y,r, , ,invalid
d,o,q,h,p, , , ,invalid
f,l,q,j,a,q, , ,invalid
b,u,r,p, , , , ,valid
q,g,j,b,u,h,h, ,invalid
t,u,s,s,l,e,s, ,valid
m,b,q,k,p,b,o, ,invalid
v,f,a,w,g, , , ,invalid
k,p,t,y, , , , ,invalid
l,i,t,n,j,g, , ,invalid
j,t,p, , , , , ,invalid
w,h,p,y,x, , , ,invalid
k,m,n,a,b,g,h, ,invalid
d,d,s, , , , , ,invalid
v,q,m,h, , , , ,invalid
d,a,l,l,i,e,s, ,valid
w,v,g,i, , , , ,invalid
w,a,q,q, , , , ,invalid
h,a,k,e,s, , , ,valid
u,p,l,a,n,d,s, ,valid
o,n,s,e,t, , , ,valid
c,o,v,b,m,v,j, ,invalid
d,i,u,c,r,k, , ,invalid
i,o,o,u, , , , ,invalid
h,w,l,q, , , , ,invalid
e,v,i,c,t, , , ,valid
x,x,w, , , , , ,invalid
f,u,l,l,y, , , ,valid
d,l,v,o,w,o, , ,invalid
